longitude,latitude,housing_median_age,total_bedrooms,population,median_income,Ocean,Inland,Island,Near_Bay,Near_Ocean,city
-117.64,34.07,43.0,379.0,1036.0,3.2083,0,1,0,0,0,120
-121.91,37.3,31.0,427.0,829.0,3.6563,1,0,0,0,0,19
-121.41,38.64,38.0,287.0,682.0,1.9167,0,1,0,0,0,151
-122.43,37.81,39.0,837.0,1137.0,3.7679,0,0,0,1,0,159
-118.33,33.79,29.0,873.0,2069.0,4.1071,1,0,0,0,0,182
-121.91,37.93,13.0,198.0,703.0,8.7059,0,1,0,0,0,131
-122.72,38.44,52.0,281.0,627.0,1.5357,1,0,0,0,0,178
-116.98,33.74,25.0,1062.0,1589.0,1.8446,0,1,0,0,0,67
-122.46,38.29,35.0,350.0,686.0,3.5982,0,0,0,1,0,112
-122.07,37.59,13.0,551.0,1680.0,4.825,0,0,0,1,0,196
-119.06,35.32,15.0,746.0,2355.0,3.569,0,1,0,0,0,6
-118.54,34.17,11.0,174.0,386.0,6.1274,1,0,0,0,0,13
-121.68,37.0,19.0,588.0,1692.0,6.7644,1,0,0,0,0,61
-117.18,32.84,32.0,237.0,823.0,4.2768,0,0,0,0,1,157
-119.78,36.75,49.0,307.0,982.0,1.2937,0,1,0,0,0,57
-118.48,33.43,29.0,214.0,422.0,2.6042,0,0,1,0,0,139
-118.32,33.94,37.0,296.0,863.0,3.1563,1,0,0,0,0,74
-118.01,34.16,47.0,270.0,753.0,5.532,0,1,0,0,0,104
-119.24,35.68,21.0,398.0,1539.0,2.5208,0,1,0,0,0,6
-117.38,34.2,16.0,45.0,312.0,3.7578,0,1,0,0,0,144
-118.15,33.93,42.0,346.0,1034.0,4.9808,1,0,0,0,0,44
-118.13,34.11,52.0,345.0,1102.0,9.1373,1,0,0,0,0,1
-118.1,33.93,33.0,325.0,1205.0,3.1397,1,0,0,0,0,44
-121.99,37.33,35.0,291.0,841.0,4.8365,1,0,0,0,0,39
-121.57,39.12,30.0,534.0,1702.0,2.08,0,1,0,0,0,214
-124.17,40.62,32.0,309.0,706.0,2.8958,0,0,0,0,1,50
-122.65,38.97,32.0,472.0,703.0,1.1912,0,1,0,0,0,178
-116.96,32.85,11.0,1796.0,5247.0,4.1716,1,0,0,0,0,179
-121.3,38.13,27.0,192.0,470.0,2.8942,0,1,0,0,0,87
-122.47,37.79,52.0,105.0,194.0,2.8125,0,0,0,1,0,159
-122.5,37.76,46.0,285.0,841.0,4.5329,0,0,0,0,1,159
-117.11,32.67,43.0,146.0,445.0,1.6094,0,0,0,0,1,113
-118.09,34.06,31.0,289.0,1163.0,2.2083,1,0,0,0,0,149
-118.37,34.14,21.0,1161.0,1914.0,3.7986,1,0,0,0,0,208
-120.37,38.23,13.0,829.0,924.0,2.6942,0,1,0,0,0,87
-119.01,35.37,44.0,136.0,364.0,1.4779,0,1,0,0,0,6
-118.37,33.77,26.0,876.0,2540.0,10.1447,0,0,0,0,1,139
-121.32,35.95,31.0,68.0,479.0,3.5547,0,0,0,0,1,152
-122.26,37.85,52.0,626.0,1212.0,1.9167,0,0,0,1,0,12
-118.29,33.73,21.0,711.0,1699.0,2.1382,0,0,0,0,1,139
-118.33,34.04,48.0,443.0,1400.0,2.628,1,0,0,0,0,208
-118.39,37.36,38.0,410.0,902.0,2.3261,0,1,0,0,0,29
-119.01,35.36,24.0,484.0,1277.0,1.056,0,1,0,0,0,6
-117.95,33.69,24.0,618.0,1954.0,6.9261,1,0,0,0,0,55
-116.17,33.67,18.0,800.0,3873.0,2.5714,0,1,0,0,0,73
-117.73,34.12,26.0,163.0,412.0,6.1731,0,1,0,0,0,28
-118.35,34.09,35.0,785.0,1526.0,3.0349,1,0,0,0,0,208
-118.2,33.94,43.0,511.0,1895.0,2.5029,1,0,0,0,0,92
-117.09,32.58,12.0,567.0,1785.0,3.0273,0,0,0,0,1,72
-117.88,33.83,22.0,543.0,1706.0,6.4685,1,0,0,0,0,2
-121.62,38.96,36.0,329.0,1068.0,1.9797,0,1,0,0,0,214
-119.26,34.28,41.0,564.0,1288.0,3.0799,0,0,0,0,1,200
-122.01,38.35,18.0,723.0,1600.0,3.8651,0,1,0,0,0,198
-116.57,35.43,8.0,1743.0,6835.0,2.7138,0,1,0,0,0,146
-124.1,41.04,26.0,380.0,890.0,1.9741,0,0,0,0,1,50
-118.94,35.39,27.0,452.0,1223.0,5.4592,0,1,0,0,0,6
-118.36,34.09,36.0,465.0,773.0,2.6,1,0,0,0,0,208
-118.49,34.02,28.0,752.0,1548.0,2.9125,1,0,0,0,0,176
-117.09,32.57,17.0,83.0,357.0,5.1478,0,0,0,0,1,72
-120.45,34.88,15.0,286.0,929.0,5.7306,1,0,0,0,0,175
-122.25,37.85,52.0,213.0,413.0,4.0368,0,0,0,1,0,12
-122.39,37.59,33.0,299.0,813.0,6.0374,0,0,0,0,1,17
-118.33,34.01,44.0,463.0,786.0,1.9231,1,0,0,0,0,74
-121.26,38.74,22.0,1314.0,3526.0,3.3941,0,1,0,0,0,150
-122.12,37.37,37.0,181.0,549.0,10.7355,0,0,0,1,0,111
-119.19,34.16,35.0,510.0,1814.0,4.4187,0,0,0,0,1,122
-119.16,34.23,26.0,1293.0,3700.0,2.7556,0,0,0,0,1,122
-117.92,33.83,17.0,86.0,272.0,1.425,1,0,0,0,0,2
-117.95,33.82,29.0,640.0,1618.0,3.6875,1,0,0,0,0,2
-122.47,37.77,52.0,443.0,1042.0,4.1635,0,0,0,1,0,159
-118.38,33.86,29.0,475.0,1182.0,6.7613,1,0,0,0,0,142
-118.12,33.81,36.0,291.0,721.0,4.6875,1,0,0,0,0,90
-122.45,37.79,52.0,280.0,668.0,10.0914,0,0,0,1,0,159
-117.78,33.97,2.0,63.0,179.0,8.4411,1,0,0,0,0,43
-121.74,37.35,34.0,90.0,217.0,5.2327,1,0,0,0,0,161
-120.42,40.38,26.0,313.0,762.0,2.4757,0,1,0,0,0,25
-117.1,32.96,7.0,770.0,1134.0,4.1279,1,0,0,0,0,137
-120.98,38.68,5.0,909.0,2242.0,3.2964,0,1,0,0,0,52
-118.37,34.08,28.0,1202.0,1847.0,2.6713,1,0,0,0,0,208
-118.07,33.98,41.0,273.0,916.0,3.9688,1,0,0,0,0,130
-120.47,34.64,16.0,406.0,1009.0,3.4063,0,0,0,0,1,88
-118.28,34.03,40.0,796.0,2195.0,1.7976,1,0,0,0,0,91
-122.0,38.37,18.0,185.0,469.0,3.625,0,1,0,0,0,198
-122.17,40.2,28.0,334.0,873.0,3.3594,0,1,0,0,0,140
-118.5,34.21,36.0,229.0,629.0,4.9643,1,0,0,0,0,13
-122.4,37.79,52.0,660.0,1007.0,1.4552,0,0,0,1,0,159
-121.46,38.66,3.0,603.0,1602.0,3.9914,0,1,0,0,0,151
-117.63,34.12,4.0,775.0,1479.0,6.0758,0,1,0,0,0,197
-118.98,35.38,24.0,465.0,1460.0,1.4786,0,1,0,0,0,6
-118.4,34.19,35.0,599.0,1483.0,3.0395,1,0,0,0,0,16
-117.13,33.14,5.0,539.0,1320.0,4.1053,1,0,0,0,0,165
-118.52,34.29,28.0,320.0,868.0,7.7464,1,0,0,0,0,173
-117.67,33.51,19.0,246.0,545.0,2.9762,1,0,0,0,0,162
-118.3,33.99,45.0,452.0,1484.0,1.84,1,0,0,0,0,74
-121.87,37.38,16.0,529.0,1863.0,5.5429,1,0,0,0,0,161
-119.45,35.13,34.0,309.0,808.0,2.3013,0,1,0,0,0,6
-121.29,37.94,40.0,655.0,2037.0,2.0303,0,1,0,0,0,187
-117.11,32.69,34.0,295.0,1271.0,2.09,0,0,0,0,1,113
-117.77,33.54,28.0,497.0,1134.0,7.2217,1,0,0,0,0,81
-119.02,37.64,14.0,1278.0,265.0,3.2431,0,1,0,0,0,29
-117.93,33.69,26.0,473.0,1258.0,6.4441,1,0,0,0,0,55
-117.83,33.8,30.0,758.0,2271.0,5.8622,1,0,0,0,0,121
-121.44,38.63,38.0,399.0,1116.0,1.3302,0,1,0,0,0,151
-118.48,33.99,46.0,686.0,1107.0,2.5523,1,0,0,0,0,176
-117.09,32.75,24.0,376.0,1230.0,1.875,0,0,0,0,1,85
-118.34,34.06,52.0,417.0,826.0,3.5481,1,0,0,0,0,208
-118.14,33.95,44.0,338.0,822.0,6.7744,1,0,0,0,0,44
-122.65,38.37,15.0,280.0,786.0,5.7204,1,0,0,0,0,148
-122.24,37.73,21.0,1249.0,2930.0,4.5213,0,0,0,1,0,0
-118.39,34.06,39.0,831.0,1649.0,3.3295,1,0,0,0,0,13
-117.23,33.38,18.0,704.0,1727.0,2.8393,1,0,0,0,0,189
-122.48,37.75,52.0,401.0,1136.0,4.7703,0,0,0,1,0,159
-118.08,33.88,27.0,186.0,1014.0,3.825,1,0,0,0,0,116
-117.27,32.85,34.0,444.0,780.0,2.3187,0,0,0,0,1,157
-118.16,33.78,14.0,558.0,1939.0,1.9808,0,0,0,0,1,89
-122.13,37.4,29.0,1195.0,2687.0,5.1335,0,0,0,1,0,111
-120.85,37.77,20.0,157.0,421.0,2.0833,0,1,0,0,0,103
-122.44,37.8,52.0,472.0,842.0,7.9761,0,0,0,1,0,159
-117.9,34.09,34.0,272.0,825.0,4.125,1,0,0,0,0,36
-117.24,33.77,9.0,1379.0,3665.0,2.8401,0,1,0,0,0,110
-118.37,34.06,52.0,289.0,630.0,5.5596,1,0,0,0,0,13
-118.27,34.68,19.0,129.0,314.0,3.2125,0,1,0,0,0,83
-118.06,33.73,16.0,602.0,1490.0,10.5424,1,0,0,0,0,181
-121.29,38.76,12.0,174.0,443.0,6.0097,0,1,0,0,0,150
-119.69,36.83,8.0,189.0,475.0,4.9327,0,1,0,0,0,29
-119.73,36.56,32.0,272.0,1038.0,3.0469,0,1,0,0,0,57
-120.19,38.07,43.0,19.0,44.0,0.4999,0,1,0,0,0,103
-121.05,39.11,7.0,423.0,1143.0,3.6333,0,1,0,0,0,150
-120.82,37.51,17.0,253.0,736.0,4.4083,0,1,0,0,0,194
-122.53,39.5,25.0,240.0,658.0,2.4861,0,1,0,0,0,25
-122.31,38.01,18.0,874.0,1895.0,3.2759,0,0,0,1,0,167
-121.84,36.61,21.0,802.0,2487.0,2.2007,1,0,0,0,0,107
-117.9,33.76,26.0,702.0,3262.0,3.6953,1,0,0,0,0,170
-118.41,34.0,35.0,161.0,381.0,2.8393,1,0,0,0,0,37
-118.43,33.96,13.0,345.0,800.0,5.8864,1,0,0,0,0,74
-122.44,37.76,30.0,1210.0,1935.0,4.6053,0,0,0,1,0,159
-118.01,34.1,27.0,542.0,1713.0,3.8085,0,1,0,0,0,47
-118.17,34.1,37.0,89.0,318.0,1.3125,1,0,0,0,0,1
-118.2,33.8,52.0,216.0,614.0,4.0074,0,0,0,0,1,89
-121.89,36.59,18.0,937.0,1042.0,3.1364,0,0,0,0,1,107
-117.12,34.1,40.0,14.0,46.0,3.2708,0,1,0,0,0,141
-117.95,33.8,34.0,285.0,905.0,4.6389,1,0,0,0,0,59
-122.26,37.87,52.0,998.0,1721.0,1.1859,0,0,0,1,0,12
-121.63,39.15,16.0,418.0,940.0,1.5613,0,1,0,0,0,214
-116.45,32.65,22.0,643.0,1644.0,2.1949,0,1,0,0,0,45
-124.08,40.99,18.0,662.0,1554.0,2.6847,0,0,0,0,1,50
-120.91,39.39,16.0,105.0,226.0,1.6094,0,1,0,0,0,214
-117.7,33.63,23.0,473.0,1501.0,5.5584,1,0,0,0,0,102
-117.8,33.89,25.0,381.0,1278.0,7.0217,1,0,0,0,0,213
-116.88,34.08,52.0,777.0,710.0,3.9028,0,1,0,0,0,215
-118.42,34.04,52.0,272.0,574.0,5.6454,1,0,0,0,0,37
-120.48,39.78,11.0,104.0,204.0,2.375,0,1,0,0,0,25
-119.8,36.72,43.0,360.0,972.0,0.9513,0,1,0,0,0,57
-119.39,36.54,30.0,326.0,1184.0,1.7165,0,1,0,0,0,202
-118.62,34.22,34.0,471.0,1313.0,4.0909,1,0,0,0,0,183
-121.99,37.77,14.0,1364.0,3283.0,5.1755,1,0,0,0,0,169
-118.22,33.93,39.0,483.0,2286.0,3.0167,1,0,0,0,0,92
-118.1,34.07,33.0,1081.0,3817.0,2.25,1,0,0,0,0,108
-121.97,37.87,4.0,126.0,416.0,13.4883,0,1,0,0,0,205
-122.08,37.92,26.0,265.0,796.0,6.195,0,0,0,1,0,205
-118.11,33.92,32.0,190.0,729.0,4.3,1,0,0,0,0,44
-122.08,37.84,17.0,159.0,1722.0,11.7064,0,0,0,1,0,205
-117.74,34.06,48.0,599.0,1508.0,2.8983,0,1,0,0,0,135
-122.25,37.86,52.0,318.0,719.0,5.0463,0,0,0,1,0,12
-118.55,34.19,31.0,370.0,990.0,4.3654,1,0,0,0,0,13
-117.02,32.72,36.0,369.0,1142.0,3.7763,0,0,0,0,1,85
-117.93,33.85,25.0,288.0,1646.0,4.2019,1,0,0,0,0,2
-118.21,34.07,31.0,300.0,1198.0,2.1333,1,0,0,0,0,91
-121.88,38.01,9.0,1284.0,2827.0,2.7374,0,1,0,0,0,131
-117.17,32.71,39.0,181.0,206.0,0.7685,0,0,0,0,1,157
-118.44,34.02,32.0,490.0,921.0,4.0429,1,0,0,0,0,37
-119.66,37.39,10.0,410.0,1003.0,2.7813,0,1,0,0,0,93
-119.76,34.44,28.0,582.0,1092.0,2.4701,0,0,0,0,1,171
-117.31,34.1,28.0,755.0,2406.0,1.5208,0,1,0,0,0,153
-117.48,34.08,17.0,390.0,1253.0,3.1028,0,1,0,0,0,53
-118.35,34.01,33.0,601.0,1585.0,3.6629,1,0,0,0,0,37
-118.55,34.24,21.0,1082.0,2230.0,4.3458,1,0,0,0,0,173
-118.38,33.85,31.0,729.0,1647.0,5.5843,1,0,0,0,0,142
-117.1,32.75,11.0,548.0,1528.0,1.4886,0,0,0,0,1,85
-120.92,37.59,26.0,279.0,642.0,2.6591,0,1,0,0,0,23
-119.7,36.83,23.0,756.0,1885.0,2.5904,0,1,0,0,0,29
-118.32,34.16,49.0,170.0,403.0,6.2547,1,0,0,0,0,16
-122.22,37.48,34.0,584.0,1564.0,2.56,0,0,0,0,1,143
-122.27,37.9,52.0,240.0,572.0,6.174,0,0,0,1,0,12
-122.21,37.79,35.0,409.0,1143.0,2.875,0,0,0,1,0,0
-118.22,34.14,50.0,708.0,1725.0,5.5456,1,0,0,0,0,62
-121.09,40.3,15.0,336.0,501.0,3.6477,0,1,0,0,0,25
-119.67,34.43,39.0,381.0,1404.0,2.3681,1,0,0,0,0,171
-120.97,37.84,28.0,430.0,1231.0,2.883,0,1,0,0,0,95
-122.38,37.73,20.0,27.0,55.0,2.625,0,0,0,1,0,159
-118.18,34.17,43.0,591.0,1467.0,9.0702,1,0,0,0,0,128
-119.67,36.74,19.0,614.0,1365.0,2.7813,0,1,0,0,0,57
-119.78,38.69,17.0,282.0,338.0,2.45,0,1,0,0,0,52
-121.52,38.5,19.0,805.0,2519.0,4.8497,0,1,0,0,0,209
-123.23,39.33,20.0,121.0,448.0,3.9632,1,0,0,0,0,178
-118.9,34.41,35.0,739.0,2304.0,4.2599,1,0,0,0,0,177
-122.19,37.77,52.0,428.0,1086.0,3.3715,0,0,0,1,0,0
-117.31,33.16,17.0,263.0,781.0,5.6605,0,0,0,0,1,20
-117.06,33.03,23.0,309.0,678.0,7.0913,1,0,0,0,0,137
-117.13,32.58,27.0,615.0,1427.0,3.1645,0,0,0,0,1,72
-118.06,33.72,22.0,531.0,1426.0,9.8177,0,0,0,0,1,181
-118.46,34.2,22.0,1350.0,2519.0,3.0893,1,0,0,0,0,16
-119.03,35.4,35.0,620.0,1566.0,2.1818,0,1,0,0,0,6
-121.45,38.54,41.0,308.0,839.0,1.4702,0,1,0,0,0,151
-117.13,33.13,17.0,652.0,1123.0,2.082,1,0,0,0,0,165
-118.29,33.92,34.0,240.0,906.0,5.3292,1,0,0,0,0,60
-117.34,33.15,17.0,1140.0,2111.0,3.3536,0,0,0,0,1,20
-121.44,38.62,37.0,385.0,972.0,1.9107,0,1,0,0,0,151
-115.58,32.78,5.0,414.0,1416.0,5.7843,0,1,0,0,0,46
-118.3,34.05,31.0,720.0,2034.0,2.2684,1,0,0,0,0,91
-122.0,37.06,20.0,376.0,1149.0,6.0621,0,0,0,0,1,174
-121.68,37.98,19.0,599.0,1707.0,3.6411,0,1,0,0,0,3
-122.52,37.9,16.0,402.0,689.0,4.4239,0,0,0,1,0,168
-118.38,33.81,39.0,373.0,877.0,5.7361,0,0,0,0,1,182
-118.51,34.23,27.0,918.0,2252.0,4.7926,1,0,0,0,0,173
-118.37,33.98,39.0,69.0,131.0,4.3438,1,0,0,0,0,74
-118.08,33.89,35.0,290.0,1412.0,3.1917,1,0,0,0,0,116
-121.47,38.5,17.0,424.0,620.0,1.7188,0,1,0,0,0,151
-118.18,34.04,44.0,275.0,1249.0,3.0417,1,0,0,0,0,108
-119.42,36.35,20.0,303.0,1031.0,1.6645,0,1,0,0,0,202
-118.35,34.04,45.0,357.0,713.0,2.1711,1,0,0,0,0,37
-118.03,33.82,17.0,477.0,1077.0,3.6815,1,0,0,0,0,186
-122.2,37.96,9.0,962.0,2581.0,6.7741,0,0,0,1,0,97
-117.91,33.63,20.0,1526.0,1427.0,3.1985,1,0,0,0,0,35
-119.75,34.45,26.0,677.0,1504.0,4.1375,0,0,0,0,1,171
-119.72,34.42,52.0,387.0,980.0,4.0125,0,0,0,0,1,171
-118.37,33.87,18.0,485.0,1128.0,5.0114,1,0,0,0,0,84
-119.19,34.2,36.0,312.0,1128.0,2.1542,0,0,0,0,1,122
-117.02,34.89,29.0,661.0,1530.0,2.8281,0,1,0,0,0,201
-118.14,33.87,44.0,315.0,985.0,4.3942,1,0,0,0,0,82
-118.48,34.25,35.0,276.0,795.0,4.9688,1,0,0,0,0,173
-116.43,33.78,17.0,712.0,1091.0,6.1437,0,1,0,0,0,22
-118.44,34.2,35.0,478.0,1628.0,2.5197,1,0,0,0,0,16
-118.17,33.83,45.0,363.0,880.0,4.1023,0,0,0,0,1,82
-117.87,33.76,37.0,851.0,2164.0,4.1071,1,0,0,0,0,170
-118.35,34.06,48.0,279.0,716.0,3.7167,1,0,0,0,0,208
-118.23,34.65,17.0,348.0,766.0,3.5673,0,1,0,0,0,83
-122.64,38.95,28.0,370.0,522.0,1.2029,0,1,0,0,0,178
-118.03,34.08,37.0,179.0,726.0,3.25,0,1,0,0,0,47
-117.88,34.01,16.0,1332.0,4429.0,4.7589,1,0,0,0,0,204
-118.44,34.0,44.0,338.0,821.0,2.599,1,0,0,0,0,37
-122.46,37.88,35.0,409.0,812.0,8.8386,0,0,0,1,0,145
-118.07,34.09,33.0,445.0,1153.0,3.6083,1,0,0,0,0,149
-118.4,34.13,32.0,1156.0,2712.0,10.5575,1,0,0,0,0,208
-118.86,34.2,32.0,384.0,1199.0,4.125,1,0,0,0,0,183
-119.7,34.41,52.0,458.0,1633.0,2.2069,0,0,0,0,1,171
-122.1,37.71,27.0,1073.0,2723.0,5.2131,0,0,0,1,0,66
-118.09,33.9,37.0,258.0,742.0,4.0461,1,0,0,0,0,116
-122.07,37.66,21.0,1168.0,2461.0,3.875,0,0,0,1,0,66
-120.62,37.36,15.0,729.0,2014.0,3.2656,0,1,0,0,0,100
-118.12,34.19,52.0,299.0,970.0,8.7835,0,1,0,0,0,128
-118.27,34.25,39.0,150.0,358.0,4.4375,1,0,0,0,0,16
-121.27,37.94,38.0,133.0,676.0,1.7386,0,1,0,0,0,187
-122.03,37.38,21.0,798.0,1433.0,3.8732,1,0,0,0,0,188
-118.47,34.24,19.0,661.0,1855.0,2.3111,1,0,0,0,0,16
-117.36,33.2,19.0,557.0,1190.0,1.3269,0,0,0,0,1,119
-117.07,32.57,14.0,357.0,1224.0,2.7361,0,0,0,0,1,72
-121.4,38.71,15.0,758.0,2626.0,3.8355,0,1,0,0,0,150
-117.39,34.09,10.0,945.0,3528.0,4.3958,0,1,0,0,0,144
-122.47,37.78,51.0,386.0,880.0,2.7431,0,0,0,1,0,159
-118.28,33.98,19.0,313.0,726.0,0.9809,1,0,0,0,0,71
-122.23,37.46,33.0,464.0,1015.0,4.2232,0,0,0,0,1,143
-118.26,33.79,42.0,264.0,1044.0,3.5488,1,0,0,0,0,21
-119.26,35.87,24.0,390.0,1686.0,1.6469,0,1,0,0,0,136
-121.96,37.54,14.0,1207.0,2738.0,3.9909,1,0,0,0,0,56
-120.85,37.49,39.0,733.0,2606.0,1.9429,0,1,0,0,0,194
-121.84,37.24,24.0,1286.0,4017.0,5.4741,1,0,0,0,0,19
-117.94,33.78,40.0,68.0,163.0,3.0125,1,0,0,0,0,59
-120.43,38.25,13.0,161.0,311.0,2.4583,0,1,0,0,0,87
-118.03,34.13,33.0,373.0,995.0,4.9583,0,1,0,0,0,4
-118.14,33.97,29.0,530.0,2576.0,2.63,1,0,0,0,0,9
-122.27,37.52,35.0,259.0,517.0,3.7,0,0,0,0,1,11
-122.62,38.92,13.0,115.0,249.0,1.8417,0,1,0,0,0,178
-118.33,34.05,46.0,795.0,2300.0,2.0706,1,0,0,0,0,208
-118.44,34.25,35.0,324.0,1481.0,3.7,1,0,0,0,0,16
-121.89,37.32,43.0,241.0,982.0,2.1149,1,0,0,0,0,161
-117.89,34.13,34.0,386.0,1443.0,4.1995,1,0,0,0,0,5
-120.23,39.56,14.0,346.0,734.0,2.46,0,1,0,0,0,52
-119.71,34.44,41.0,367.0,927.0,5.3184,1,0,0,0,0,171
-122.47,37.77,52.0,635.0,1350.0,3.8571,0,0,0,1,0,159
-118.51,34.03,37.0,905.0,1468.0,3.8571,1,0,0,0,0,176
-117.19,34.05,52.0,432.0,767.0,2.5143,0,1,0,0,0,141
-117.36,34.1,29.0,637.0,1683.0,2.3205,0,1,0,0,0,144
-118.15,34.12,52.0,344.0,725.0,3.4018,1,0,0,0,0,128
-116.89,32.82,18.0,443.0,1442.0,5.0201,1,0,0,0,0,45
-118.3,34.02,31.0,478.0,1522.0,1.5781,1,0,0,0,0,91
-122.46,40.52,13.0,322.0,1077.0,5.2149,0,1,0,0,0,140
-119.18,34.19,36.0,1081.0,4818.0,2.8561,0,0,0,0,1,122
-118.14,33.92,31.0,853.0,2313.0,3.2237,1,0,0,0,0,44
-116.39,33.69,10.0,2007.0,2186.0,6.9833,0,1,0,0,0,22
-117.94,34.04,36.0,354.0,1367.0,3.5592,1,0,0,0,0,79
-119.83,36.82,14.0,165.0,365.0,7.2909,0,1,0,0,0,57
-118.34,34.07,52.0,284.0,588.0,6.2223,1,0,0,0,0,208
-118.17,34.67,5.0,1555.0,3723.0,4.5659,0,1,0,0,0,83
-118.36,34.16,32.0,556.0,989.0,4.0764,1,0,0,0,0,16
-119.77,36.86,7.0,544.0,1843.0,8.2737,0,1,0,0,0,29
-118.51,34.19,38.0,409.0,1141.0,4.2865,1,0,0,0,0,13
-122.0,37.51,7.0,1390.0,3223.0,4.9867,1,0,0,0,0,114
-121.74,37.95,5.0,774.0,2399.0,5.7104,0,1,0,0,0,3
-118.19,34.08,35.0,381.0,1487.0,1.9038,1,0,0,0,0,91
-117.27,34.14,36.0,676.0,1742.0,4.1,0,1,0,0,0,153
-122.59,38.43,20.0,546.0,785.0,3.4561,1,0,0,0,0,178
-119.04,35.96,18.0,308.0,1343.0,1.875,0,1,0,0,0,136
-118.35,33.97,26.0,1074.0,2340.0,2.6734,1,0,0,0,0,74
-118.18,33.77,39.0,547.0,1339.0,1.5536,0,0,0,0,1,89
-122.02,38.26,27.0,787.0,2085.0,2.5896,0,1,0,0,0,51
-121.93,36.6,33.0,683.0,1704.0,4.0154,0,0,0,0,1,107
-123.36,39.01,35.0,321.0,857.0,2.7232,1,0,0,0,0,178
-118.87,34.2,26.0,245.0,775.0,7.001,1,0,0,0,0,183
-118.06,33.72,14.0,331.0,964.0,15.0001,0,0,0,0,1,181
-122.49,37.63,31.0,328.0,785.0,3.2446,0,0,0,0,1,123
-119.31,36.31,18.0,760.0,1643.0,2.0714,0,1,0,0,0,202
-122.49,37.75,47.0,425.0,1105.0,3.7054,0,0,0,0,1,159
-122.31,40.55,11.0,2302.0,6511.0,3.5522,0,1,0,0,0,140
-118.01,33.84,29.0,691.0,1724.0,3.9628,1,0,0,0,0,15
-118.42,37.35,21.0,557.0,1413.0,4.375,0,1,0,0,0,29
-117.94,34.05,34.0,304.0,1262.0,3.3409,1,0,0,0,0,207
-118.25,34.01,43.0,386.0,1412.0,1.3287,1,0,0,0,0,71
-121.54,39.47,14.0,315.0,939.0,2.4952,0,1,0,0,0,214
-117.37,34.1,44.0,447.0,1270.0,2.3889,0,1,0,0,0,144
-122.43,37.8,52.0,726.0,1045.0,3.6893,0,0,0,1,0,159
-122.15,37.45,52.0,353.0,734.0,6.767,0,0,0,1,0,126
-117.22,33.17,6.0,362.0,810.0,3.625,1,0,0,0,0,203
-117.05,32.56,17.0,233.0,811.0,2.875,0,0,0,0,1,72
-117.91,34.07,33.0,561.0,1519.0,4.5594,1,0,0,0,0,207
-118.42,34.03,44.0,131.0,326.0,4.5278,1,0,0,0,0,37
-118.48,34.28,35.0,274.0,873.0,5.5608,1,0,0,0,0,173
-117.14,32.74,16.0,1816.0,2592.0,2.5553,0,0,0,0,1,157
-118.18,33.99,38.0,315.0,1157.0,1.6341,1,0,0,0,0,98
-121.98,37.97,26.0,428.0,1316.0,5.2442,0,1,0,0,0,32
-118.24,33.96,30.0,221.0,912.0,1.9041,1,0,0,0,0,184
-118.4,33.9,38.0,466.0,1098.0,7.9059,1,0,0,0,0,94
-118.4,34.05,34.0,459.0,859.0,3.6953,1,0,0,0,0,13
-121.52,38.57,43.0,471.0,1041.0,2.89,0,1,0,0,0,209
-118.16,34.03,41.0,293.0,1142.0,3.1724,1,0,0,0,0,106
-122.3,38.29,25.0,427.0,1021.0,3.0404,0,0,0,1,0,112
-118.22,33.83,44.0,404.0,1115.0,3.9091,1,0,0,0,0,21
-122.67,38.47,19.0,428.0,1130.0,3.0568,1,0,0,0,0,178
-117.19,34.08,22.0,555.0,1567.0,2.6536,0,1,0,0,0,141
-122.25,37.82,32.0,1098.0,1806.0,2.6429,0,0,0,1,0,118
-121.96,37.85,10.0,379.0,1199.0,12.2478,0,1,0,0,0,169
-122.07,37.98,12.0,1639.0,2940.0,4.0154,0,0,0,1,0,32
-118.12,34.1,49.0,430.0,1103.0,4.0556,1,0,0,0,0,1
-122.38,40.69,21.0,370.0,875.0,1.7422,0,1,0,0,0,140
-118.2,33.91,43.0,278.0,1494.0,3.5878,1,0,0,0,0,31
-118.56,34.22,35.0,329.0,1041.0,4.4271,1,0,0,0,0,173
-121.63,39.13,26.0,531.0,1047.0,1.8208,0,1,0,0,0,214
-122.28,37.47,44.0,114.0,281.0,6.8879,0,0,0,0,1,143
-117.02,32.8,27.0,370.0,927.0,4.1162,1,0,0,0,0,77
-118.25,33.78,32.0,139.0,511.0,1.4444,0,0,0,0,1,89
-118.13,33.76,44.0,463.0,652.0,4.25,0,0,0,0,1,181
-118.3,34.03,40.0,374.0,1138.0,2.7125,1,0,0,0,0,91
-118.23,33.9,28.0,284.0,1498.0,2.4706,1,0,0,0,0,31
-117.32,34.24,29.0,263.0,323.0,1.9265,0,1,0,0,0,153
-122.3,41.31,29.0,787.0,1700.0,2.4526,0,1,0,0,0,140
-122.41,37.79,52.0,2747.0,4518.0,1.724,0,0,0,1,0,159
-118.21,33.93,41.0,138.0,636.0,2.5083,1,0,0,0,0,92
-118.31,34.02,52.0,441.0,1186.0,1.2434,1,0,0,0,0,91
-122.62,38.95,19.0,538.0,832.0,1.6865,0,1,0,0,0,178
-122.4,40.57,23.0,259.0,749.0,1.655,0,1,0,0,0,140
-122.13,37.74,41.0,666.0,1476.0,5.0,0,0,0,1,0,163
